Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ConceptMap-ConceptMapOnkoTherapyGoalTypeSct.json	3490	1	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	23	59	0	0	0	1	0	0
fsh-generated/resources/Condition-ConditionCRC.json	1323	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	8	15	0	0	0	0	0	0
fsh-generated/resources/Condition-ConditionMamma.json	1449	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	11	13	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-DiagnosticReportHistologieCRC.json	481	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	11	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-TherapielinieCRCErstlinie.json	3038	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	15	26	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-TherapielinieChemo.json	3230	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	14	24	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-TherapielinieOperation.json	2023	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	12	22	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-TherapieliniePembroAdjuvant.json	2158	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	12	25	0	0	0	0	0	0
fsh-generated/resources/Goal-DiagnosticGoal.json	4597	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	19	28	0	0	0	0	0	0
fsh-generated/resources/Goal-FollowUpGoal.json	4440	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	6	20	30	0	0	0	0	0	0
fsh-generated/resources/Goal-TherapiezielCRCErhaltung.json	2495	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	13	21	0	0	0	0	0	0
fsh-generated/resources/Goal-TherapiezielCRCKurativAbgelehnt.json	1494	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	5	9	17	0	0	0	0	0	0
fsh-generated/resources/Goal-TherapiezielCRCLebensverlaengerung.json	4568	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	18	27	0	0	0	0	0	0
fsh-generated/resources/Goal-TherapiezielMammaHeilung.json	4235	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	5	17	27	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministrationPembroChemoNeoadjuvantMamma1.json	634	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	10	13	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministrationPembroChemoNeoadjuvantMamma2.json	634	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	7	14	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministrationPembroChemoNeoadjuvantMamma3.json	634	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	6	12	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministrationPembroChemoNeoadjuvantMamma4.json	634	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	6	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-MedicationRequestFOLFOX.json	666	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	7	13	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-MedicationRequestPembroAdjuvantMamma.json	669	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	6	9	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-MedicationRequestPembroChemoNeoadjuvantMamma.json	713	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	7	10	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsDiseaseStatusMamma.json	664	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	5	10	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsEstrogenrezeptorMamma.json	914	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	6	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsGBRCAMamma.json	708	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	12	10	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsGradingMamma.json	909	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	6	12	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsHER2Mamma.json	1137	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	7	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsHistologieMamma.json	871	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	12	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsKi67Mamma.json	801	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	11	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsProgesteronrezeptorMamma.json	921	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsTNMklinischMamma.json	428	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	9	0	0	0	0	0	0
fsh-generated/resources/Observation-ObsTNMpathologischMamma.json	460	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	5	10	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationDiseaseStatusCRC.json	539	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	12	0	0	0	0	0	0
fsh-generated/resources/Organization-Tumorboard.json	498	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	8	8	0	0	0	0	0	0
fsh-generated/resources/Organization-TumorzentrumCRC.json	112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0
fsh-generated/resources/Organization-TumorzentrumMamma.json	120	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	6	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinCRC.json	207	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	7	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientinMamma.json	207	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-OnkologinCRC.json	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-OnkologinMamma.json	164	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureBiopsieMamma.json	808	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	7	14	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureOperationMamma.json	459	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	5	9	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestBiopsieMamma.json	473	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	4	12	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestGBRCAMamma.json	511	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5	12	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestKoloskopieCRC.json	390	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	5	9	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestMammographieNachsorge.json	596	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	6	15	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestPathologieMamma.json	646	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	5	14	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestPortCRC.json	854	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	7	12	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestProcedure.json	886	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6	10	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ServiceRequestStagingMamma.json	362	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	5	11	0	0	0	0	0	0
fsh-generated/resources/Specimen-SpecimenBiopsieMamma.json	1062	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	6	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-TherapiezielDreieck.json	20019	4	0	42	0	0	0	0	0	527	0	0	0	0	1	0	0	1	0	0	4	339	1120	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-enlist-countable.json	4036	1	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	69	240	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-enlist-lot.json	11458	3	0	19	1	0	0	0	0	27	0	0	0	0	1	0	0	0	0	0	1	205	444	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-onko-care-plan.json	27377	4	0	60	0	0	0	0	1	34	0	0	1	0	0	0	0	1	0	0	1	341	686	0	1	0	19	0	1
fsh-generated/resources/StructureDefinition-onko-careplan-custodian.json	5230	1	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	65	179	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-onko-condition.json	3186	1	0	125	0	0	0	0	0	37	0	0	0	0	1	0	0	4	0	0	0	540	1487	0	0	0	32	1	2
fsh-generated/resources/StructureDefinition-onko-diagnostic-care-plan.json	21820	3	0	39	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	2	310	599	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-onko-therapy-goal.json	31060	4	0	23	0	0	0	0	0	28	0	0	1	0	0	0	0	1	0	0	2	296	476	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-onko-therapy-intent.json	7612	2	0	9	0	0	0	0	0	19	0	0	0	0	1	0	0	1	0	0	0	136	224	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-onko-therapy-line-medication-request.json	4861	1	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	67	161	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-onko-therapy-line.json	26015	4	0	22	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	283	429	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-onko-tumorboard-medication-request.json	12052	2	0	33	1	0	0	0	1	26	0	0	0	0	0	0	0	1	0	0	1	258	459	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-onko-tumorboard-service-request.json	11936	2	0	23	0	0	0	0	0	27	0	0	0	0	1	0	0	1	0	0	1	220	419	0	0	0	12	0	0
fsh-generated/resources/ValueSet-enlist-change-type.json	1175	1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	8	8	88	0	0	0	1	0	0
fsh-generated/resources/ValueSet-enlist-countable.json	1178	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	7	70	0	0	0	0	0	0
fsh-generated/resources/ValueSet-enlist-lot-setting.json	1173	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	7	68	0	0	0	0	0	0
fsh-generated/resources/ValueSet-onko-therapy-goal-type.json	553	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	6	80	0	0	0	0	0	0
fsh-generated/resources/ValueSet-onko-therapy-intent.json	1407	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	10	91	0	0	0	1	0	0
fsh-generated/resources/ValueSet-onko-therapy-line-type.json	1369	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	8	68	0	0	0	0	0	0
fsh-generated/resources/ValueSet-onko-therapy-phase.json	1405	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	9	67	0	0	0	1	0	0
/input/includes/konzept-empfehlung-behandlung.svg	7169	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/beispiel-referenzgraph.svg	8347	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/konzept-therapieziele-ebenen.svg	4881	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/entitaet-asthma-stufen.svg	5456	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/entitaet-diabetes-phasen.svg	6156	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/therapieziel-dreieck.svg	6735	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/architektur-pyramide.svg	4702	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/konzept-target-anatomie.svg	5526	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/entitaet-ced-zielstaffel.svg	4568	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/konzept-verlauf-prozess.svg	13637	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/konzept-behandlungsepisoden.svg	4205	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/entitaet-rheuma-treat-to-target.svg	5973	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2699	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	5580	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/entitaet-asthma.md	5754	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/translationinfo.md	32	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-TherapiezielDreieck-intro.md	795	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/behandlungsepisode.md	6170	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/szenario-mamma-abweichende-szenarios.md	9339	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/analysebericht.md	60000	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
/input/pagecontent/goal-target-measure.md	8080	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/entitaet-diabetes.md	9497	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/szenario-mamma.md	10301	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/empfehlung-behandlung.md	6082	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/entitaet-rheuma.md	6491	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/szenario-crc.md	7685	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/therapieziele.md	8203	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/entitaet-ced.md	6651	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	1890	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/abweichung-sonstige-gruende.png	42722	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/abweichung-progress.png	47758	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/abweichung-dosisanpassung.png	54372	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/abweichung-substanzwechsel.png	63605	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/abweichung-verstorben.png	29651	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/profil-uebersicht.png	276616	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/profil-uebersicht.svg	16353	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/szenario-mamma-verlauf.png	155200	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/architektur-stack.png	223620	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/abweichung-nebenwirkung.png	78497	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	64454	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0
